timestamp,textblob_score,High,Low,Open,Close,Volume,Marketcap
2018-10-06,0.0,6628.54,6577.8,6622.45,6588.31,3.25974E9,1.14033598927E11
2019-05-23,5.551115123125783E-18,7943.791389930001,7533.196693000001,7677.2688339100005,7881.84672105,2.44571078201032E10,1.39654107034588E11
2019-02-22,-0.0165,4006.53838667,3950.81642747,3952.4063736999997,4005.52660406,7.826525254378791E9,7.03085558565589E10
2018-02-03,0.0,9430.75,8251.6298828125,8852.1201171875,9174.91015625,7.26379008E9,1.54540000411E11
2018-04-15,0.0,8338.419921875,7999.330078125,7999.330078125,8329.1103515625,5.24448E9,1.41427138383E11
2018-04-26,0.125,9281.509765625,8727.08984375,8867.3203125,9281.509765625,8.970559488E9,1.57793327246E11
2019-05-25,0.18199999999999997,8117.92594496,7965.976211629999,7991.8850391099995,8052.54385907,2.22568131065725E10,1.42708188838421E11
2018-07-17,-0.1105,7387.240234375,6684.169921875,6739.64990234375,7321.0400390625,5.961950208E9,1.25588963706E11
2018-08-05,0.11599999999999999,7102.770000000001,6940.7,7031.08,7068.479999999999,3.67911E9,1.21526079384E11
2019-03-31,0.0,4113.02361297,4094.10084931,4105.45617673,4105.40429618,9.04512244286547E9,7.23393790359471E10
2019-01-23,0.0,3623.06775216,3565.31403323,3605.55702187,3585.12306636,5.43375564865326E9,6.27313612716475E10
2019-03-14,0.7,3946.50428698,3901.2968769,3905.57699911,3924.369118,1.04807895695861E10,6.902469630742401E10
2019-04-20,0.375,5358.49049306,5295.877712120001,5304.160539900001,5337.886132300001,1.3169647522176199E10,9.424871744389519E10
2018-06-27,0.125,6180.0,6052.85009765625,6084.39990234375,6157.1298828125,3.296219904E9,1.05403600614E11
2019-02-27,0.0,3888.80258758,3787.05877702,3857.47978186,3851.04747978,8.301309684135329E9,6.76319495000921E10
2019-05-10,0.10162501847745663,6434.617661636633,6161.519072431436,6175.822737782481,6378.848973700292,1.941987536762103E10,1.1286328403500006E11
2019-05-24,0.1205,8140.71991773,7824.44888684,7881.6953207999995,7987.37156583,2.5919126990992996E10,1.41539115575014E11
2017-05-25,0.0,2763.7099609375,2285.300048828125,2446.239990234375,2304.97998046875,2.406700032E9,3.7690456715E10
2018-04-09,0.0125,7178.10986328125,6661.990234375,7044.31982421875,6770.72998046875,4.894060032E9,1.14886335694E11
2019-02-20,0.08333333333333333,4000.48629461,3926.24692473,3946.68498546,3999.8205088199998,8.69337394800982E9,7.019435004197299E10
2018-09-09,0.0,6446.26,6201.22,6223.38,6300.86,3.67189E9,1.08747090915E11
2017-09-19,0.136,4094.070068359375,3868.8701171875,4073.7900390625,3924.969970703125,1.563980032E9,6.50611858382E10
2018-07-10,0.0,6767.740234375,6320.72021484375,6739.2099609375,6329.9501953125,4.05243008E9,1.08511009626E11
2018-08-21,0.125,6500.87,6298.24,6301.07,6488.76,3.37718E9,1.11758100192E11
2019-03-15,-0.032,3968.54286634,3914.01535654,3926.66323109,3960.91118728,9.394210604857521E9,6.96750023765269E10
2018-04-27,0.065,9375.4697265625,8987.0498046875,9290.6298828125,8987.0498046875,7.56628992E9,1.52802874822E11
2018-07-08,0.004833333333333333,6885.91015625,6747.97998046875,6857.7998046875,6773.8798828125,3.386210048E9,1.16097021279E11
2018-09-26,0.0,6585.91,6397.89,6452.79,6495.0,4.4373E9,1.12300336125E11
2017-01-04,0.0,1159.4200439453125,1044.4000244140623,1044.4000244140623,1154.72998046875,3.44945984E8,1.8571869009E10
2019-05-15,0.08566666666666667,8216.42381116,7899.106884039999,7989.37450547,8205.167494840001,2.8344112919570705E10,1.4525433246047598E11
2018-11-29,0.0,4413.02046804,4145.76513671875,4269.00439453125,4278.84645524,6.50334776718922E9,7.4451016926881E10
2019-02-02,0.1225,3523.28733174,3467.57468262,3484.62588008,3521.06078726,5.07162360096582E9,6.1675119055415E10
2018-10-02,0.0,6611.84,6537.9,6593.24,6556.1,3.97926E9,1.1343101976E11
2019-05-11,0.11005577654026333,7333.003122618685,6375.698611613635,6379.666905257384,7204.771697162817,2.886756232930067E10,1.2748843518119502E11
2018-05-20,0.0,8562.41015625,8205.240234375,8246.990234375,8513.25,5.191059968E9,1.45109512565E11
2018-01-27,0.0,11614.900390625,10989.2001953125,11174.900390625,11440.7001953125,7.583269888E9,1.92550550498E11
2018-12-11,0.0,3513.18494093,3392.2500529,3497.5547337,3424.58807495,4.69676518787625E9,5.965020110215099E10
2018-06-28,0.0,6170.41015625,5873.0498046875,6153.16015625,5903.43994140625,3.467800064E9,1.01072353482E11
2018-09-21,0.25,6794.33,6496.36,6513.87,6734.95,6.53194E9,1.16385068032E11
2018-06-20,0.0134,6821.56005859375,6611.8798828125,6770.759765625,6776.5498046875,3.88864E9,1.15916357344E11
2019-02-15,0.0325,3647.7950639,3608.20643294,3617.36836687,3620.81075285,6.09195223058605E9,6.35091111252578E10
2019-04-02,0.12233333333333334,4905.95443266,4155.31667828,4156.9196432399995,4879.87782845,2.13150478162034E10,8.598600927314891E10
2018-05-23,0.0375,8054.66015625,7507.8798828125,8037.080078125,7557.81982421875,6.491120128E9,1.28868479514E11
2018-09-17,0.0,6540.21,6257.52,6514.06,6281.2,3.91078E9,1.08497127334E11
2017-09-08,0.35,4661.0,4075.179931640625,4605.16015625,4228.75,2.700890112E9,6.99995559375E10
2019-05-08,0.10890816326530615,5989.981146960003,5794.715648650003,5849.481350390007,5982.457322860009,1.532060529959983E10,1.0582914358514908E11
2018-09-30,0.05,6643.78,6566.54,6604.71,6625.56,4.00228E9,1.1460851947E11
2018-04-17,0.4,8285.9599609375,7881.72021484375,8071.66015625,7902.08984375,6.900879872E9,1.34206623206E11
2017-08-05,0.0,3290.010009765625,2874.830078125,2897.6298828125,3252.909912109375,1.945699968E9,5.36434525539E10
2019-03-10,0.156,3966.1742331999994,3924.38105934,3966.1742331999994,3951.59982769,9.71326760658481E9,6.94752973697211E10
2018-10-04,0.1726,6603.31,6497.91,6497.91,6576.69,3.83841E9,1.13811343543E11
2017-02-06,0.0,1044.6400146484377,1028.1600341796877,1028.4000244140623,1038.1500244140623,1.11762E8,1.67644220103E10
2018-08-28,0.375,7109.56,6882.34,6891.08,7096.28,4.65994E9,1.22319195736E11
2019-01-09,0.0535,4068.40358144,4022.66280883,4031.55201569,4035.29636921,5.11590522462691E9,7.05087334592063E10
2017-11-24,0.0,8374.16015625,7940.93017578125,8074.02001953125,8253.6904296875,5.058610176E9,1.37831976173E11
2017-07-31,0.0,2889.6201171875,2720.610107421875,2763.239990234375,2875.340087890625,8.60574976E8,4.7388334773E10
2018-04-06,0.1105,6857.490234375,6575.0,6815.9599609375,6636.31982421875,3.766810112E9,1.12565173568E11
2017-12-15,0.0,18154.099609375,16601.30078125,16601.30078125,17706.900390625,1.4309999616E10,2.96482120238E11
2018-06-16,0.25,6592.490234375,6402.2900390625,6455.4501953125,6550.16015625,3.194170112E9,1.11992015616E11
2019-05-01,0.06381818181818182,5418.004045000001,5347.6461061,5350.914505549999,5402.697090690001,1.36795282364505E10,9.55011100908014E10
